,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase,Phase_0_probability,Phase_1_probability
4715,1.8,5.9,1,0.008994272536938297,0.9910057274630617
4716,1.9,5.9,1,0.004440166609242624,0.9955598333907574
4717,2.0,5.9,1,0.0023271227967143204,0.9976728772032857
4718,2.1,5.9,1,0.0013049374053935026,0.9986950625946065
4719,2.2,5.9,1,0.0007898405896185068,0.9992101594103815
4720,2.3,5.9,1,0.0005188108419815762,0.9994811891580184
4721,2.4,5.9,1,0.0003702391256865667,0.9996297608743134
4722,2.5,5.9,1,0.000286338034925393,0.9997136619650746
4723,2.6,5.9,1,0.00023877199976141128,0.9997612280002386
4724,2.7,5.9,1,0.00021322565180525999,0.9997867743481947
4725,2.8,5.9,1,0.00020233975465089316,0.9997976602453491
4726,2.9,5.9,1,0.00020239361037965864,0.9997976063896203
4727,3.0,5.9,1,0.00021170393961256195,0.9997882960603874
4728,3.1,5.9,1,0.00022983456835845573,0.9997701654316415
4729,3.2,5.9,1,0.00025720254848238255,0.9997427974515176
4730,3.3,5.9,1,0.00029488481141015654,0.9997051151885898
4731,3.4,5.9,1,0.000344528928053478,0.9996554710719465
4732,3.5,5.9,1,0.0004083181250962298,0.9995916818749038
4733,3.6,5.9,1,0.0004889631832156738,0.9995110368167843
4734,3.7,5.9,1,0.0005897050909879908,0.999410294909012
4735,3.8,5.9,1,0.0007143182888285082,0.9992856817111715
4736,3.9,5.9,1,0.0008671077866893029,0.9991328922133107
4737,4.0,5.9,1,0.0010528957097903913,0.9989471042902096
4738,4.1,5.9,1,0.0012769945669788285,0.9987230054330212
4739,4.2,5.9,1,0.0015451659668315187,0.9984548340331685
4740,4.3,5.9,1,0.0018635648129929905,0.998136435187007
4741,4.4,5.9,1,0.0022386700954939442,0.9977613299045061
4742,4.5,5.9,1,0.0026772043130449674,0.997322795686955
4743,4.6,5.9,1,0.003186044239100738,0.9968139557608993
4744,4.7,5.9,1,0.0037721261745673473,0.9962278738254327
4745,4.8,5.9,1,0.004442348993279666,0.9955576510067203
4746,4.9,5.9,1,0.005203478242719939,0.9947965217572801
4747,5.0,5.9,1,0.006062054298922703,0.9939379457010773
4748,5.1,5.9,1,0.0070243071634195076,0.9929756928365805
4749,5.2,5.9,1,0.008096079995880245,0.9919039200041198
4750,5.3,5.9,1,0.00928276290744634,0.9907172370925537
4751,5.4,5.9,1,0.010589237995418443,0.9894107620045816
4752,5.5,5.9,1,0.01201983606063095,0.987980163939369
4753,5.6,5.9,1,0.013578304992051926,0.9864216950079481
4754,5.7,5.9,1,0.015267789409335819,0.9847322105906642
4755,5.8,5.9,1,0.01709082084369129,0.9829091791563087
4756,5.9,5.9,1,0.019049317522785714,0.9809506824772143
4757,6.0,5.9,1,0.02114459267386337,0.9788554073261366
4758,6.1,5.9,1,0.023377370190814872,0.9766226298091851
4759,6.2,5.9,1,0.02574780649524655,0.9742521935047534
4760,6.3,5.9,1,0.028255517448201317,0.9717444825517987
4761,6.4,5.9,1,0.03089960924580737,0.9691003907541926
4762,6.5,5.9,1,0.03367871230102537,0.9663212876989746
4763,6.6,5.9,1,0.036591017246109914,0.9634089827538901
4764,6.7,5.9,1,0.03963431226463854,0.9603656877353615
4765,6.8,5.9,1,0.04280602110054588,0.9571939788994541
4766,6.9,5.9,1,0.04610324116833908,0.9538967588316609
4767,7.0,5.9,1,0.04952278130281229,0.9504772186971877
4768,7.1,5.9,1,0.053061198755131045,0.946938801244869
4769,7.2,5.9,1,0.05671483512435316,0.9432851648756468
4770,7.3,5.9,1,0.06047985096222419,0.9395201490377758
4771,7.4,5.9,1,0.06435225885684304,0.935647741143157
4772,7.5,5.9,1,0.06832795481818721,0.9316720451818128
4773,7.6,5.9,1,0.07240274783839595,0.927597252161604
4774,7.7,5.9,1,0.07657238751733075,0.9234276124826692
4775,7.8,5.9,1,0.08083258966405538,0.9191674103359446
4776,7.9,5.9,1,0.08517905979283569,0.9148209402071643
4777,8.0,5.9,1,0.0896075144646602,0.9103924855353398
4778,8.1,5.9,1,0.09411370040993461,0.9058862995900654
4779,0.1,6.0,0,0.9994040442605865,0.0005959557394135118
4780,0.2,6.0,0,0.9993377609076788,0.0006622390923212151
4781,0.3,6.0,0,0.9992002932560808,0.0007997067439191596
4782,0.4,6.0,0,0.998937638273901,0.0010623617260989704
4783,0.5,6.0,0,0.9984349553102447,0.0015650446897552683
4784,0.6,6.0,0,0.9974405162796529,0.002559483720347089
4785,0.7,6.0,0,0.9953870508124965,0.0046129491875035455
4786,0.8,6.0,0,0.9909496019336075,0.009050398066392518
4787,0.9,6.0,0,0.9808167968649286,0.01918320313507138
4788,1.0,6.0,0,0.9562518444326997,0.04374815556730027
4789,1.1,6.0,0,0.8960878601228615,0.10391213987713854
4790,1.2,6.0,0,0.7611490162976224,0.23885098370237756
4791,1.3,6.0,0,0.5295284253474435,0.4704715746525565
4792,1.4,6.0,1,0.2854390134382925,0.7145609865617075
4793,1.5,6.0,1,0.12985887791444384,0.8701411220855562
4794,1.6,6.0,1,0.056202651258900005,0.9437973487411
4795,1.7,6.0,1,0.02483859532298993,0.9751614046770101
4796,1.8,6.0,1,0.01161245729838356,0.9883875427016164
4797,1.9,6.0,1,0.005767723991993989,0.994232276008006
4798,2.0,6.0,1,0.0030383241165736763,0.9969616758834263
4799,2.1,6.0,1,0.0017071728331075064,0.9982928271668925
4800,2.2,6.0,1,0.0010319853760165643,0.9989680146239834
4801,2.3,6.0,1,0.0006753914385626558,0.9993246085614373
4802,2.4,6.0,1,0.0004796299283498229,0.9995203700716502
4803,2.5,6.0,1,0.00036903853310832346,0.9996309614668917
4804,2.6,6.0,1,0.000306291362335287,0.9996937086376647
4805,2.7,6.0,1,0.00027246463503161067,0.9997275353649684
4806,2.8,6.0,1,0.00025780741793823836,0.9997421925820618
4807,2.9,6.0,1,0.00025737314490470453,0.9997426268550953
4808,3.0,6.0,1,0.00026889994876455603,0.9997311000512354
4809,3.1,6.0,1,0.0002917592726134899,0.9997082407273865
4810,3.2,6.0,1,0.00032642776227476133,0.9996735722377252
4811,3.3,6.0,1,0.00037422318780500063,0.999625776812195
4812,3.4,6.0,1,0.00043717636049223074,0.9995628236395078
4813,3.5,6.0,1,0.0005179727417043978,0.9994820272582956
4814,3.6,6.0,1,0.0006199274613436501,0.9993800725386563
4815,3.7,6.0,1,0.0007469726566569079,0.9992530273433431
4816,3.8,6.0,1,0.0009036441949774598,0.9990963558050225
4817,3.9,6.0,1,0.0010950596883958497,0.9989049403116042
4818,4.0,6.0,1,0.0013268829268326954,0.9986731170731673
4819,4.1,6.0,1,0.0016052722749009263,0.9983947277250991
4820,4.2,6.0,1,0.0019368125471146413,0.9980631874528854
4821,4.3,6.0,1,0.002328431485011606,0.9976715685149884
4822,4.4,6.0,1,0.002787303244645045,0.997212696755355
4823,4.5,6.0,1,0.0033207422529812902,0.9966792577470187
4824,4.6,6.0,1,0.003936091361083527,0.9960639086389165
4825,4.7,6.0,1,0.004640608440126925,0.9953593915598731
4826,4.8,6.0,1,0.005441355483185362,0.9945586445168146
4827,4.9,6.0,1,0.006345093896129583,0.9936549061038704
4828,5.0,6.0,1,0.007358189099477386,0.9926418109005226
4829,5.1,6.0,1,0.00848652688182483,0.9915134731181752
4830,5.2,6.0,1,0.009735443177874004,0.990264556822126
4831,5.3,6.0,1,0.011109668243534543,0.9888903317564655
4832,5.4,6.0,1,0.012613285480142622,0.9873867145198574
4833,5.5,6.0,1,0.014249704606527303,0.9857502953934727
4834,5.6,6.0,1,0.01602164836663178,0.9839783516333682
4835,5.7,6.0,1,0.017931151635025344,0.9820688483649747
4836,5.8,6.0,1,0.019979571501721693,0.9800204284982783
4837,5.9,6.0,1,0.022167606805737705,0.9778323931942623
4838,6.0,6.0,1,0.024495325527254863,0.9755046744727451
4839,6.1,6.0,1,0.02696219847496195,0.973037801525038
4840,6.2,6.0,1,0.029567137783374164,0.9704328622166258
4841,6.3,6.0,1,0.03230853887021112,0.9676914611297889
4842,6.4,6.0,1,0.03518432463147292,0.9648156753685271
4843,6.5,6.0,1,0.03819199082852265,0.9618080091714774
4844,6.6,6.0,1,0.041328651767457814,0.9586713482325422
4845,6.7,6.0,1,0.044591085543061126,0.9554089144569389
4846,6.8,6.0,1,0.04797577823751453,0.9520242217624855
4847,6.9,6.0,1,0.05147896662981566,0.9485210333701843
4848,7.0,6.0,1,0.05509667904914295,0.944903320950857
4849,7.1,6.0,1,0.058824774120239454,0.9411752258797605
4850,7.2,6.0,1,0.06265897722482805,0.937341022775172
4851,7.3,6.0,1,0.06659491456616706,0.9334050854338329
4852,7.4,6.0,1,0.07062814476387302,0.929371855236127
4853,7.5,6.0,1,0.07475418795320365,0.9252458120467963
4854,7.6,6.0,1,0.07896855239130218,0.9210314476086978
4855,7.7,6.0,1,0.0832667585764284,0.9167332414235716
4856,7.8,6.0,1,0.08764436090848449,0.9123556390915155
4857,7.9,6.0,1,0.09209696693562819,0.9079030330643718
4858,8.0,6.0,1,0.09662025420993814,0.9033797457900619
4859,8.1,6.0,1,0.1012099848080652,0.8987900151919348
4860,0.1,6.1,0,0.9992981416039584,0.0007018583960416436
4861,0.2,6.1,0,0.9992329426202105,0.0007670573797895486
4862,0.3,6.1,0,0.9990926871379315,0.0009073128620684656
4863,0.4,6.1,0,0.9988242013174613,0.001175798682538698
4864,0.5,6.1,0,0.9983164631431691,0.0016835368568308695
4865,0.6,6.1,0,0.9973311773077285,0.002668822692271533
4866,0.7,6.1,0,0.9953429855027025,0.004657014497297496
4867,0.8,6.1,0,0.9911537371510803,0.00884626284891965
4868,0.9,6.1,0,0.9818569033277527,0.01814309667224734
4869,1.0,6.1,0,0.9599942781836717,0.04000572181632833
4870,1.1,6.1,0,0.9076244428105156,0.09237555718948443
4871,1.2,6.1,0,0.7904021423419181,0.20959785765808192
4872,1.3,6.1,0,0.5795859654975004,0.4204140345024996
4873,1.4,6.1,1,0.3338440630226387,0.6661559369773613
4874,1.5,6.1,1,0.15957480300903626,0.8404251969909637
4875,1.6,6.1,1,0.07111677612249423,0.9288832238775058
4876,1.7,6.1,1,0.031901449996780684,0.9680985500032193
4877,1.8,6.1,1,0.01501990103827211,0.9849800989617279
4878,1.9,6.1,1,0.007507797517632753,0.9924922024823672
4879,2.0,6.1,1,0.003978479969759974,0.99602152003024
4880,2.1,6.1,1,0.002242863792503158,0.9977571362074968
4881,2.2,6.1,1,0.0013557781148847425,0.9986442218851153
4882,2.3,6.1,1,0.0008848603231399466,0.99911513967686
4883,2.4,6.1,1,0.0006256311683046079,0.9993743688316954
4884,2.5,6.1,1,0.00047897981323785643,0.9995210201867621
4885,2.6,6.1,1,0.00039563401787745534,0.9996043659821225
4886,2.7,6.1,1,0.00035048728091169323,0.9996495127190883
4887,2.8,6.1,1,0.00033055581218377483,0.9996694441878162
4888,2.9,6.1,1,0.00032922220191267115,0.9996707777980873
4889,3.0,6.1,1,0.000343422379387448,0.9996565776206126
4890,3.1,6.1,1,0.00037224142579361796,0.9996277585742064
4891,3.2,6.1,1,0.0004162018590250227,0.999583798140975
4892,3.3,6.1,1,0.0004769010130303286,0.9995230989869697
4893,3.4,6.1,1,0.0005568270754565674,0.9994431729245434
4894,3.5,6.1,1,0.0006592654532369124,0.9993407345467631
4895,3.6,6.1,1,0.0007882473619247321,0.9992117526380753
4896,3.7,6.1,1,0.000948513094840564,0.9990514869051594
4897,3.8,6.1,1,0.0011454736724090253,0.998854526327591
4898,3.9,6.1,1,0.0013851612982307415,0.9986148387017693
4899,4.0,6.1,1,0.001674163527127348,0.9983258364728727
4900,4.1,6.1,1,0.002019539352772881,0.9979804606472271
4901,4.2,6.1,1,0.002428717928637525,0.9975712820713625
4902,4.3,6.1,1,0.0029093825851305155,0.9970906174148695
4903,4.4,6.1,1,0.003469344148129494,0.9965306558518705
4904,4.5,6.1,1,0.00411640841116423,0.9958835915888358
4905,4.6,6.1,1,0.0048582429307089114,0.9951417570692911
4906,4.7,6.1,1,0.005702248170678104,0.9942977518293219
4907,4.8,6.1,1,0.006655437528479524,0.9933445624715205
4908,4.9,6.1,1,0.0077243300113423174,0.9922756699886577
4909,5.0,6.1,1,0.008914858388834546,0.9910851416111655
4910,5.1,6.1,1,0.010232294671141062,0.9897677053288589
4911,5.2,6.1,1,0.011681193792469458,0.9883188062075305
4912,5.3,6.1,1,0.013265355510952759,0.9867346444890472
4913,5.4,6.1,1,0.01498780378972242,0.9850121962102776
4914,5.5,6.1,1,0.016850782358801553,0.9831492176411984
4915,5.6,6.1,1,0.018855764725572044,0.981144235274428
4916,5.7,6.1,1,0.021003476657142528,0.9789965233428575
4917,5.8,6.1,1,0.023293929020383075,0.9767060709796169
4918,5.9,6.1,1,0.025726458882104453,0.9742735411178955
4919,6.0,6.1,1,0.02829977683290963,0.9717002231670904
4920,6.1,6.1,1,0.03101201867934833,0.9689879813206517
4921,6.2,6.1,1,0.033860799820217835,0.9661392001797822
4922,6.3,6.1,1,0.036843270855570154,0.9631567291444298
4923,6.4,6.1,1,0.03995617321709233,0.9600438267829077
4924,6.5,6.1,1,0.04319589380247635,0.9568041061975237
4925,6.6,6.1,1,0.04655851783672915,0.9534414821632708
4926,6.7,6.1,1,0.05003987936083831,0.9499601206391617
4927,6.8,6.1,1,0.053635608913850774,0.9463643910861492
4928,6.9,6.1,1,0.05734117811732631,0.9426588218826737
4929,7.0,6.1,1,0.06115194100596,0.93884805899404
4930,7.1,6.1,1,0.06506317200785361,0.9349368279921464
4931,7.2,6.1,1,0.06907010059273944,0.9309298994072606
4932,7.3,6.1,1,0.07316794262999338,0.9268320573700066
4933,7.4,6.1,1,0.07735192854988782,0.9226480714501122
4934,7.5,6.1,1,0.08161732842324909,0.9183826715767509
4935,7.6,6.1,1,0.08595947409435212,0.9140405259056479
4936,7.7,6.1,1,0.09037377849949735,0.9096262215005027
4937,7.8,6.1,1,0.0948557523048521,0.9051442476951479
4938,7.9,6.1,1,0.099401018004869,0.900598981995131
4939,8.0,6.1,1,0.10400532159974318,0.8959946784002568
4940,8.1,6.1,1,0.10866454196866471,0.8913354580313353
4941,0.1,6.2,0,0.9991677672870765,0.0008322327129235418
4942,0.2,6.2,0,0.9991045932508769,0.0008954067491231399
4943,0.3,6.2,0,0.9989614708010777,0.0010385291989223333
4944,0.4,6.2,0,0.9986856950109768,0.001314304989023185
4945,0.5,6.2,0,0.998169131881582,0.0018308681184180386
4946,0.6,6.2,0,0.9971844222712889,0.002815577728711105
4947,0.7,6.2,0,0.9952411702709014,0.004758829729098579
4948,0.8,6.2,0,0.9912470942632581,0.008752905736741923
4949,0.9,6.2,0,0.9826282147073471,0.01737178529265293
4950,1.0,6.2,0,0.9629704456303898,0.037029554369610196
4951,1.1,6.2,0,0.9170306163208579,0.08296938367914208
4952,1.2,6.2,0,0.8150446517819319,0.18495534821806814
4953,1.3,6.2,0,0.6255701587457736,0.3744298412542264
4954,1.4,6.2,1,0.38435979327624636,0.6156402067237536
4955,1.5,6.2,1,0.19398001195270353,0.8060199880472965
4956,1.6,6.2,1,0.08945823049157298,0.910541769508427
4957,1.7,6.2,1,0.04091292735222396,0.959087072647776
4958,1.8,6.2,1,0.019443333702042764,0.9805566662979572
4959,1.9,6.2,1,0.009785280337723634,0.9902147196622764
4960,2.0,6.2,1,0.0052194223544574925,0.9947805776455425
4961,2.1,6.2,1,0.0029557802877206996,0.9970442197122793
4962,2.2,6.2,1,0.0017890508389655224,0.9982109491610345
4963,2.3,6.2,1,0.0011656813913987207,0.9988343186086013
4964,2.4,6.2,1,0.0008211417011807498,0.9991788582988193
4965,2.5,6.2,1,0.0006257405685801132,0.9993742594314199
4966,2.6,6.2,1,0.0005144038576645471,0.9994855961423355
4967,2.7,6.2,1,0.00045375386969226383,0.9995462461303077
4968,2.8,6.2,1,0.0004264426503368668,0.9995735573496631
4969,2.9,6.2,1,0.00042357577399343427,0.9995764242260066
4970,3.0,6.2,1,0.0004409766490880429,0.999559023350912
4971,3.1,6.2,1,0.0004773069564407706,0.9995226930435592
4972,3.2,6.2,1,0.000533104234818893,0.9994668957651811
4973,3.3,6.2,1,0.0006102821998865693,0.9993897178001134
4974,3.4,6.2,1,0.000711866912070036,0.99928813308793
4975,3.5,6.2,1,0.0008418510545880054,0.999158148945412
4976,3.6,6.2,1,0.0010051025609527642,0.9989948974390472
4977,3.7,6.2,1,0.0012072917844534459,0.9987927082155466
4978,3.8,6.2,1,0.0014548168036299103,0.9985451831963701
4979,3.9,6.2,1,0.0017547157628996501,0.9982452842371003
4980,4.0,6.2,1,0.0021145612618056475,0.9978854387381944
4981,4.1,6.2,1,0.0025423361173579906,0.997457663882642
4982,4.2,6.2,1,0.003046292923386318,0.9969537070766137
4983,4.3,6.2,1,0.003634801969610635,0.9963651980303894
4984,4.4,6.2,1,0.004316193359159115,0.9956838066408409
4985,4.5,6.2,1,0.005098599663824643,0.9949014003361754
4986,4.6,6.2,1,0.005989805352669464,0.9940101946473305
4987,4.7,6.2,1,0.0069971085272300115,0.99300289147277
4988,4.8,6.2,1,0.008127199516934525,0.9918728004830655
4989,4.9,6.2,1,0.009386059608800679,0.9906139403911993
4990,5.0,6.2,1,0.010778881920259664,0.9892211180797403
4991,5.1,6.2,1,0.012310015133607521,0.9876899848663925
4992,5.2,6.2,1,0.013982929732151206,0.9860170702678488
4993,5.3,6.2,1,0.015800205434288728,0.9841997945657113
4994,5.4,6.2,1,0.01776353783770901,0.982236462162291
4995,5.5,6.2,1,0.01987376181887157,0.9801262381811284
4996,5.6,6.2,1,0.022130888964056794,0.9778691110359432
4997,5.7,6.2,1,0.024534156228128268,0.9754658437718717
4998,5.8,6.2,1,0.02708208309093152,0.9729179169090685
4999,5.9,6.2,1,0.02977253464257501,0.970227465357425
5000,6.0,6.2,1,0.03260278828736318,0.9673972117126368
5001,6.1,6.2,1,0.03556960205764881,0.9644303979423512
5002,6.2,6.2,1,0.038669282830255725,0.9613307171697443
5003,6.3,6.2,1,0.04189775306019783,0.9581022469398022
5004,6.4,6.2,1,0.04525061495598948,0.9547493850440105
5005,6.5,6.2,1,0.04872321127345458,0.9512767887265454
5006,6.6,6.2,1,0.052310682172674206,0.9476893178273258
5007,6.7,6.2,1,0.05600801776040498,0.943991982239595
5008,6.8,6.2,1,0.05981010614880233,0.9401898938511977
5009,6.9,6.2,1,0.06371177696769337,0.9362882230323066
5010,7.0,6.2,1,0.06770784039372302,0.932292159606277
5011,7.1,6.2,1,0.07179312183916409,0.9282068781608359
5012,7.2,6.2,1,0.07596249248763343,0.9240375075123666
