,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
2066,4.2,2.6,-1
2067,4.3,2.6,-1
2068,4.4,2.6,-1
2069,4.5,2.6,-1
2070,4.6,2.6,-1
2071,4.7,2.6,-1
2072,4.8,2.6,-1
2073,4.9,2.6,-1
2074,5.0,2.6,-1
2075,5.1,2.6,-1
2076,5.2,2.6,-1
2077,5.3,2.6,-1
2078,5.4,2.6,-1
2079,5.5,2.6,-1
2080,5.6,2.6,-1
2081,5.7,2.6,-1
2082,5.8,2.6,-1
2083,5.9,2.6,-1
2084,6.0,2.6,-1
2085,6.1,2.6,-1
2086,6.2,2.6,-1
2087,6.3,2.6,-1
2088,6.4,2.6,-1
2089,6.5,2.6,-1
2090,6.6,2.6,-1
2091,6.7,2.6,-1
2092,6.8,2.6,-1
2093,6.9,2.6,-1
2094,7.0,2.6,-1
2095,7.1,2.6,-1
2096,7.2,2.6,-1
2097,7.3,2.6,-1
2098,7.4,2.6,-1
2099,7.5,2.6,-1
2100,7.6,2.6,-1
2101,7.7,2.6,-1
2102,7.8,2.6,-1
2103,7.9,2.6,-1
2104,8.0,2.6,-1
2105,8.1,2.6,-1
2106,0.1,2.7,-1
2107,0.2,2.7,-1
2108,0.3,2.7,-1
2109,0.4,2.7,-1
2110,0.5,2.7,-1
2111,0.6,2.7,-1
2112,0.7,2.7,-1
2113,0.8,2.7,-1
2114,0.9,2.7,-1
2115,1.0,2.7,-1
2116,1.1,2.7,-1
2117,1.2,2.7,-1
2118,1.3,2.7,-1
2119,1.4,2.7,-1
2120,1.5,2.7,-1
2121,1.6,2.7,-1
2122,1.7,2.7,-1
2123,1.8,2.7,-1
2124,1.9,2.7,-1
2125,2.0,2.7,-1
2126,2.1,2.7,-1
2127,2.2,2.7,-1
2128,2.3,2.7,-1
2129,2.4,2.7,-1
2130,2.5,2.7,-1
2131,2.6,2.7,-1
2132,2.7,2.7,-1
2133,2.8,2.7,-1
2134,2.9,2.7,-1
2135,3.0,2.7,-1
2136,3.1,2.7,-1
2137,3.2,2.7,-1
2138,3.3,2.7,-1
2139,3.4,2.7,-1
2140,3.5,2.7,-1
2141,3.6,2.7,-1
2142,3.7,2.7,-1
2143,3.8,2.7,-1
2144,3.9,2.7,-1
2145,4.0,2.7,-1
2146,4.1,2.7,-1
2147,4.2,2.7,-1
2148,4.3,2.7,-1
2149,4.4,2.7,-1
2150,4.5,2.7,-1
2151,4.6,2.7,-1
2152,4.7,2.7,-1
2153,4.8,2.7,-1
2154,4.9,2.7,-1
2155,5.0,2.7,-1
2156,5.1,2.7,-1
2157,5.2,2.7,-1
2158,5.3,2.7,-1
2159,5.4,2.7,-1
2160,5.5,2.7,-1
2161,5.6,2.7,-1
2162,5.7,2.7,-1
2163,5.8,2.7,-1
2164,5.9,2.7,-1
2165,6.0,2.7,-1
2166,6.1,2.7,-1
2167,6.2,2.7,-1
2168,6.3,2.7,-1
2169,6.4,2.7,-1
2170,6.5,2.7,-1
2171,6.6,2.7,-1
2172,6.7,2.7,-1
2173,6.8,2.7,-1
2174,6.9,2.7,-1
2175,7.0,2.7,-1
2176,7.1,2.7,-1
2177,7.2,2.7,-1
2178,7.3,2.7,-1
2179,7.4,2.7,-1
2180,7.5,2.7,-1
2181,7.6,2.7,-1
2182,7.7,2.7,-1
2183,7.8,2.7,-1
2184,7.9,2.7,-1
2185,8.0,2.7,-1
2186,8.1,2.7,-1
2187,0.1,2.8,-1
2188,0.2,2.8,-1
2189,0.3,2.8,-1
2190,0.4,2.8,-1
2191,0.5,2.8,-1
2192,0.6,2.8,-1
2193,0.7,2.8,-1
2194,0.8,2.8,-1
2195,0.9,2.8,-1
2196,1.0,2.8,-1
2197,1.1,2.8,-1
2198,1.2,2.8,-1
2199,1.3,2.8,-1
2200,1.4,2.8,-1
2201,1.5,2.8,-1
2202,1.6,2.8,-1
2203,1.7,2.8,-1
2204,1.8,2.8,-1
2205,1.9,2.8,-1
2206,2.0,2.8,-1
2207,2.1,2.8,-1
2208,2.2,2.8,-1
2209,2.3,2.8,-1
2210,2.4,2.8,-1
2211,2.5,2.8,-1
2212,2.6,2.8,-1
2213,2.7,2.8,-1
2214,2.8,2.8,-1
2215,2.9,2.8,-1
2216,3.0,2.8,-1
2217,3.1,2.8,-1
2218,3.2,2.8,-1
2219,3.3,2.8,-1
2220,3.4,2.8,-1
2221,3.5,2.8,-1
2222,3.6,2.8,-1
2223,3.7,2.8,-1
2224,3.8,2.8,-1
2225,3.9,2.8,-1
2226,4.0,2.8,-1
2227,4.1,2.8,-1
2228,4.2,2.8,-1
2229,4.3,2.8,-1
2230,4.4,2.8,-1
2231,4.5,2.8,-1
2232,4.6,2.8,-1
2233,4.7,2.8,-1
2234,4.8,2.8,-1
2235,4.9,2.8,-1
2236,5.0,2.8,-1
2237,5.1,2.8,-1
2238,5.2,2.8,-1
2239,5.3,2.8,-1
2240,5.4,2.8,-1
2241,5.5,2.8,-1
2242,5.6,2.8,-1
2243,5.7,2.8,-1
2244,5.8,2.8,-1
2245,5.9,2.8,-1
2246,6.0,2.8,-1
2247,6.1,2.8,-1
2248,6.2,2.8,-1
2249,6.3,2.8,-1
2250,6.4,2.8,-1
2251,6.5,2.8,-1
2252,6.6,2.8,-1
2253,6.7,2.8,-1
2254,6.8,2.8,-1
2255,6.9,2.8,-1
2256,7.0,2.8,-1
2257,7.1,2.8,-1
2258,7.2,2.8,-1
2259,7.3,2.8,-1
2260,7.4,2.8,-1
2261,7.5,2.8,-1
2262,7.6,2.8,-1
2263,7.7,2.8,-1
2264,7.8,2.8,-1
2265,7.9,2.8,-1
2266,8.0,2.8,-1
2267,8.1,2.8,-1
2268,0.1,2.9,-1
2269,0.2,2.9,-1
2270,0.3,2.9,-1
2271,0.4,2.9,-1
2272,0.5,2.9,-1
2273,0.6,2.9,-1
2274,0.7,2.9,-1
2275,0.8,2.9,-1
2276,0.9,2.9,-1
2277,1.0,2.9,-1
2278,1.1,2.9,-1
2279,1.2,2.9,-1
2280,1.3,2.9,-1
2281,1.4,2.9,-1
2282,1.5,2.9,-1
2283,1.6,2.9,-1
2284,1.7,2.9,1
2285,1.8,2.9,-1
2286,1.9,2.9,-1
2287,2.0,2.9,-1
2288,2.1,2.9,-1
2289,2.2,2.9,-1
2290,2.3,2.9,-1
2291,2.4,2.9,-1
2292,2.5,2.9,-1
2293,2.6,2.9,-1
2294,2.7,2.9,-1
2295,2.8,2.9,-1
2296,2.9,2.9,-1
2297,3.0,2.9,-1
2298,3.1,2.9,-1
2299,3.2,2.9,-1
2300,3.3,2.9,-1
2301,3.4,2.9,-1
2302,3.5,2.9,-1
2303,3.6,2.9,-1
2304,3.7,2.9,-1
2305,3.8,2.9,-1
2306,3.9,2.9,-1
2307,4.0,2.9,-1
2308,4.1,2.9,-1
2309,4.2,2.9,-1
2310,4.3,2.9,-1
2311,4.4,2.9,-1
2312,4.5,2.9,-1
2313,4.6,2.9,-1
2314,4.7,2.9,-1
2315,4.8,2.9,-1
2316,4.9,2.9,-1
2317,5.0,2.9,-1
2318,5.1,2.9,-1
2319,5.2,2.9,-1
2320,5.3,2.9,-1
2321,5.4,2.9,-1
2322,5.5,2.9,-1
2323,5.6,2.9,-1
2324,5.7,2.9,-1
2325,5.8,2.9,-1
2326,5.9,2.9,-1
2327,6.0,2.9,-1
2328,6.1,2.9,-1
2329,6.2,2.9,-1
2330,6.3,2.9,-1
2331,6.4,2.9,-1
2332,6.5,2.9,-1
2333,6.6,2.9,-1
2334,6.7,2.9,-1
2335,6.8,2.9,-1
2336,6.9,2.9,-1
2337,7.0,2.9,-1
2338,7.1,2.9,-1
2339,7.2,2.9,-1
2340,7.3,2.9,-1
2341,7.4,2.9,-1
2342,7.5,2.9,-1
2343,7.6,2.9,-1
2344,7.7,2.9,-1
2345,7.8,2.9,-1
2346,7.9,2.9,-1
2347,8.0,2.9,-1
2348,8.1,2.9,-1
2349,0.1,3.0,-1
2350,0.2,3.0,-1
2351,0.3,3.0,-1
2352,0.4,3.0,-1
2353,0.5,3.0,-1
2354,0.6,3.0,-1
2355,0.7,3.0,-1
2356,0.8,3.0,-1
2357,0.9,3.0,-1
2358,1.0,3.0,-1
2359,1.1,3.0,-1
2360,1.2,3.0,-1
2361,1.3,3.0,-1
2362,1.4,3.0,-1
2363,1.5,3.0,-1
2364,1.6,3.0,-1
2365,1.7,3.0,-1
2366,1.8,3.0,-1
2367,1.9,3.0,-1
2368,2.0,3.0,-1
2369,2.1,3.0,-1
2370,2.2,3.0,-1
2371,2.3,3.0,-1
2372,2.4,3.0,-1
2373,2.5,3.0,-1
2374,2.6,3.0,-1
2375,2.7,3.0,-1
2376,2.8,3.0,-1
2377,2.9,3.0,-1
2378,3.0,3.0,-1
2379,3.1,3.0,-1
2380,3.2,3.0,-1
2381,3.3,3.0,-1
2382,3.4,3.0,-1
2383,3.5,3.0,-1
2384,3.6,3.0,-1
2385,3.7,3.0,-1
2386,3.8,3.0,-1
2387,3.9,3.0,-1
2388,4.0,3.0,-1
2389,4.1,3.0,-1
2390,4.2,3.0,-1
2391,4.3,3.0,-1
2392,4.4,3.0,-1
2393,4.5,3.0,-1
2394,4.6,3.0,-1
2395,4.7,3.0,-1
2396,4.8,3.0,-1
2397,4.9,3.0,-1
2398,5.0,3.0,-1
2399,5.1,3.0,-1
2400,5.2,3.0,-1
2401,5.3,3.0,-1
2402,5.4,3.0,-1
2403,5.5,3.0,-1
2404,5.6,3.0,-1
2405,5.7,3.0,-1
2406,5.8,3.0,-1
2407,5.9,3.0,-1
2408,6.0,3.0,-1
2409,6.1,3.0,-1
2410,6.2,3.0,-1
2411,6.3,3.0,-1
2412,6.4,3.0,-1
2413,6.5,3.0,-1
2414,6.6,3.0,-1
2415,6.7,3.0,-1
2416,6.8,3.0,-1
2417,6.9,3.0,-1
2418,7.0,3.0,-1
2419,7.1,3.0,-1
2420,7.2,3.0,-1
2421,7.3,3.0,-1
2422,7.4,3.0,-1
2423,7.5,3.0,-1
2424,7.6,3.0,-1
2425,7.7,3.0,-1
2426,7.8,3.0,-1
2427,7.9,3.0,-1
2428,8.0,3.0,-1
2429,8.1,3.0,-1
2430,0.1,3.1,-1
2431,0.2,3.1,-1
2432,0.3,3.1,-1
2433,0.4,3.1,-1
2434,0.5,3.1,-1
2435,0.6,3.1,-1
2436,0.7,3.1,-1
2437,0.8,3.1,-1
2438,0.9,3.1,-1
2439,1.0,3.1,-1
2440,1.1,3.1,-1
2441,1.2,3.1,-1
2442,1.3,3.1,-1
2443,1.4,3.1,-1
2444,1.5,3.1,-1
2445,1.6,3.1,-1
2446,1.7,3.1,-1
2447,1.8,3.1,-1
2448,1.9,3.1,-1
2449,2.0,3.1,-1
2450,2.1,3.1,-1
2451,2.2,3.1,-1
2452,2.3,3.1,-1
2453,2.4,3.1,-1
2454,2.5,3.1,-1
2455,2.6,3.1,-1
2456,2.7,3.1,-1
2457,2.8,3.1,-1
2458,2.9,3.1,-1
2459,3.0,3.1,-1
2460,3.1,3.1,-1
2461,3.2,3.1,-1
2462,3.3,3.1,-1
2463,3.4,3.1,-1
2464,3.5,3.1,-1
2465,3.6,3.1,-1
2466,3.7,3.1,-1
2467,3.8,3.1,-1
2468,3.9,3.1,-1
2469,4.0,3.1,-1
2470,4.1,3.1,-1
2471,4.2,3.1,-1
2472,4.3,3.1,-1
2473,4.4,3.1,-1
2474,4.5,3.1,-1
2475,4.6,3.1,-1
2476,4.7,3.1,-1
2477,4.8,3.1,-1
2478,4.9,3.1,-1
2479,5.0,3.1,-1
2480,5.1,3.1,-1
2481,5.2,3.1,-1
2482,5.3,3.1,-1
2483,5.4,3.1,-1
2484,5.5,3.1,-1
2485,5.6,3.1,-1
2486,5.7,3.1,-1
2487,5.8,3.1,-1
2488,5.9,3.1,-1
2489,6.0,3.1,-1
2490,6.1,3.1,-1
2491,6.2,3.1,-1
2492,6.3,3.1,-1
2493,6.4,3.1,-1
2494,6.5,3.1,-1
2495,6.6,3.1,-1
2496,6.7,3.1,-1
2497,6.8,3.1,-1
2498,6.9,3.1,-1
2499,7.0,3.1,-1
2500,7.1,3.1,-1
2501,7.2,3.1,-1
2502,7.3,3.1,-1
2503,7.4,3.1,-1
2504,7.5,3.1,-1
2505,7.6,3.1,-1
2506,7.7,3.1,-1
2507,7.8,3.1,-1
2508,7.9,3.1,-1
2509,8.0,3.1,-1
2510,8.1,3.1,-1
2511,0.1,3.2,-1
2512,0.2,3.2,-1
2513,0.3,3.2,-1
2514,0.4,3.2,-1
2515,0.5,3.2,-1
2516,0.6,3.2,-1
2517,0.7,3.2,-1
2518,0.8,3.2,-1
2519,0.9,3.2,-1
2520,1.0,3.2,-1
2521,1.1,3.2,-1
2522,1.2,3.2,-1
2523,1.3,3.2,-1
2524,1.4,3.2,-1
2525,1.5,3.2,-1
2526,1.6,3.2,-1
2527,1.7,3.2,-1
2528,1.8,3.2,-1
2529,1.9,3.2,-1
2530,2.0,3.2,-1
2531,2.1,3.2,-1
2532,2.2,3.2,-1
2533,2.3,3.2,-1
2534,2.4,3.2,-1
2535,2.5,3.2,-1
2536,2.6,3.2,-1
2537,2.7,3.2,-1
2538,2.8,3.2,-1
2539,2.9,3.2,-1
2540,3.0,3.2,-1
2541,3.1,3.2,-1
2542,3.2,3.2,-1
2543,3.3,3.2,-1
2544,3.4,3.2,-1
2545,3.5,3.2,-1
2546,3.6,3.2,-1
2547,3.7,3.2,-1
2548,3.8,3.2,-1
2549,3.9,3.2,-1
2550,4.0,3.2,-1
2551,4.1,3.2,1
2552,4.2,3.2,-1
2553,4.3,3.2,-1
2554,4.4,3.2,-1
2555,4.5,3.2,-1
2556,4.6,3.2,-1
2557,4.7,3.2,-1
2558,4.8,3.2,-1
2559,4.9,3.2,-1
2560,5.0,3.2,-1
2561,5.1,3.2,-1
2562,5.2,3.2,-1
2563,5.3,3.2,-1
2564,5.4,3.2,-1
2565,5.5,3.2,-1
2566,5.6,3.2,-1
2567,5.7,3.2,-1
2568,5.8,3.2,-1
2569,5.9,3.2,-1
2570,6.0,3.2,-1
2571,6.1,3.2,-1
2572,6.2,3.2,-1
2573,6.3,3.2,-1
2574,6.4,3.2,-1
2575,6.5,3.2,-1
2576,6.6,3.2,-1
2577,6.7,3.2,-1
2578,6.8,3.2,-1
2579,6.9,3.2,-1
2580,7.0,3.2,-1
2581,7.1,3.2,-1
2582,7.2,3.2,-1
2583,7.3,3.2,-1
2584,7.4,3.2,-1
2585,7.5,3.2,-1
2586,7.6,3.2,-1
2587,7.7,3.2,-1
2588,7.8,3.2,-1
2589,7.9,3.2,-1
2590,8.0,3.2,-1
2591,8.1,3.2,-1
2592,0.1,3.3,-1
2593,0.2,3.3,-1
2594,0.3,3.3,-1
2595,0.4,3.3,-1
2596,0.5,3.3,-1
2597,0.6,3.3,-1
2598,0.7,3.3,-1
2599,0.8,3.3,-1
2600,0.9,3.3,-1
2601,1.0,3.3,-1
2602,1.1,3.3,-1
2603,1.2,3.3,-1
2604,1.3,3.3,-1
2605,1.4,3.3,-1
2606,1.5,3.3,-1
2607,1.6,3.3,-1
2608,1.7,3.3,-1
2609,1.8,3.3,-1
2610,1.9,3.3,-1
2611,2.0,3.3,-1
2612,2.1,3.3,-1
2613,2.2,3.3,-1
2614,2.3,3.3,-1
2615,2.4,3.3,-1
2616,2.5,3.3,-1
2617,2.6,3.3,-1
2618,2.7,3.3,-1
2619,2.8,3.3,-1
2620,2.9,3.3,-1
2621,3.0,3.3,-1
2622,3.1,3.3,-1
2623,3.2,3.3,-1
2624,3.3,3.3,-1
2625,3.4,3.3,-1
2626,3.5,3.3,-1
2627,3.6,3.3,-1
2628,3.7,3.3,-1
2629,3.8,3.3,-1
2630,3.9,3.3,-1
2631,4.0,3.3,-1
2632,4.1,3.3,-1
2633,4.2,3.3,-1
2634,4.3,3.3,-1
2635,4.4,3.3,-1
2636,4.5,3.3,-1
2637,4.6,3.3,-1
2638,4.7,3.3,-1
2639,4.8,3.3,-1
2640,4.9,3.3,-1
2641,5.0,3.3,-1
2642,5.1,3.3,-1
2643,5.2,3.3,-1
2644,5.3,3.3,-1
2645,5.4,3.3,-1
2646,5.5,3.3,-1
2647,5.6,3.3,-1
2648,5.7,3.3,-1
2649,5.8,3.3,-1
2650,5.9,3.3,-1
2651,6.0,3.3,-1
2652,6.1,3.3,-1
2653,6.2,3.3,-1
2654,6.3,3.3,-1
2655,6.4,3.3,-1
2656,6.5,3.3,-1
2657,6.6,3.3,-1
2658,6.7,3.3,-1
2659,6.8,3.3,-1
2660,6.9,3.3,-1
2661,7.0,3.3,-1
2662,7.1,3.3,-1
2663,7.2,3.3,-1
2664,7.3,3.3,-1
2665,7.4,3.3,-1
2666,7.5,3.3,-1
2667,7.6,3.3,-1
2668,7.7,3.3,-1
2669,7.8,3.3,-1
2670,7.9,3.3,-1
2671,8.0,3.3,-1
2672,8.1,3.3,-1
2673,0.1,3.4,-1
2674,0.2,3.4,-1
2675,0.3,3.4,-1
2676,0.4,3.4,-1
2677,0.5,3.4,-1
2678,0.6,3.4,-1
2679,0.7,3.4,-1
2680,0.8,3.4,-1
2681,0.9,3.4,-1
2682,1.0,3.4,-1
2683,1.1,3.4,-1
2684,1.2,3.4,-1
2685,1.3,3.4,-1
2686,1.4,3.4,-1
2687,1.5,3.4,-1
2688,1.6,3.4,-1
2689,1.7,3.4,-1
2690,1.8,3.4,-1
2691,1.9,3.4,-1
2692,2.0,3.4,-1
2693,2.1,3.4,-1
2694,2.2,3.4,-1
2695,2.3,3.4,-1
2696,2.4,3.4,-1
2697,2.5,3.4,-1
2698,2.6,3.4,-1
2699,2.7,3.4,-1
2700,2.8,3.4,-1
2701,2.9,3.4,-1
2702,3.0,3.4,-1
2703,3.1,3.4,-1
2704,3.2,3.4,-1
2705,3.3,3.4,-1
2706,3.4,3.4,-1
2707,3.5,3.4,-1
2708,3.6,3.4,-1
2709,3.7,3.4,-1
2710,3.8,3.4,-1
2711,3.9,3.4,-1
2712,4.0,3.4,-1
2713,4.1,3.4,-1
2714,4.2,3.4,-1
2715,4.3,3.4,-1
2716,4.4,3.4,-1
2717,4.5,3.4,-1
2718,4.6,3.4,-1
2719,4.7,3.4,-1
2720,4.8,3.4,-1
2721,4.9,3.4,-1
2722,5.0,3.4,-1
2723,5.1,3.4,-1
2724,5.2,3.4,-1
2725,5.3,3.4,-1
2726,5.4,3.4,-1
2727,5.5,3.4,-1
2728,5.6,3.4,-1
2729,5.7,3.4,-1
2730,5.8,3.4,-1
2731,5.9,3.4,-1
2732,6.0,3.4,-1
2733,6.1,3.4,-1
2734,6.2,3.4,-1
2735,6.3,3.4,-1
2736,6.4,3.4,-1
2737,6.5,3.4,-1
2738,6.6,3.4,-1
2739,6.7,3.4,-1
2740,6.8,3.4,-1
2741,6.9,3.4,-1
2742,7.0,3.4,-1
2743,7.1,3.4,-1
2744,7.2,3.4,-1
2745,7.3,3.4,-1
2746,7.4,3.4,-1
2747,7.5,3.4,-1
2748,7.6,3.4,-1
2749,7.7,3.4,-1
2750,7.8,3.4,-1
2751,7.9,3.4,-1
2752,8.0,3.4,-1
2753,8.1,3.4,-1
2754,0.1,3.5,-1
2755,0.2,3.5,-1
2756,0.3,3.5,-1
2757,0.4,3.5,-1
2758,0.5,3.5,-1
2759,0.6,3.5,-1
2760,0.7,3.5,-1
2761,0.8,3.5,-1
2762,0.9,3.5,-1
2763,1.0,3.5,-1
2764,1.1,3.5,-1
2765,1.2,3.5,-1
2766,1.3,3.5,-1
2767,1.4,3.5,-1
2768,1.5,3.5,-1
2769,1.6,3.5,-1
2770,1.7,3.5,-1
2771,1.8,3.5,-1
2772,1.9,3.5,-1
2773,2.0,3.5,-1
2774,2.1,3.5,-1
2775,2.2,3.5,-1
2776,2.3,3.5,-1
2777,2.4,3.5,-1
2778,2.5,3.5,-1
2779,2.6,3.5,-1
2780,2.7,3.5,-1
2781,2.8,3.5,-1
2782,2.9,3.5,-1
2783,3.0,3.5,-1
2784,3.1,3.5,-1
2785,3.2,3.5,-1
2786,3.3,3.5,-1
2787,3.4,3.5,-1
2788,3.5,3.5,-1
2789,3.6,3.5,-1
2790,3.7,3.5,-1
2791,3.8,3.5,-1
2792,3.9,3.5,-1
2793,4.0,3.5,-1
2794,4.1,3.5,-1
2795,4.2,3.5,-1
2796,4.3,3.5,-1
2797,4.4,3.5,-1
2798,4.5,3.5,-1
2799,4.6,3.5,-1
2800,4.7,3.5,-1
2801,4.8,3.5,-1
2802,4.9,3.5,-1
2803,5.0,3.5,-1
2804,5.1,3.5,-1
2805,5.2,3.5,-1
2806,5.3,3.5,-1
2807,5.4,3.5,-1
2808,5.5,3.5,-1
2809,5.6,3.5,-1
2810,5.7,3.5,-1
2811,5.8,3.5,-1
2812,5.9,3.5,-1
2813,6.0,3.5,-1
2814,6.1,3.5,-1
2815,6.2,3.5,-1
2816,6.3,3.5,-1
2817,6.4,3.5,-1
2818,6.5,3.5,-1
2819,6.6,3.5,-1
2820,6.7,3.5,-1
2821,6.8,3.5,-1
2822,6.9,3.5,-1
2823,7.0,3.5,-1
2824,7.1,3.5,-1
2825,7.2,3.5,-1
2826,7.3,3.5,-1
2827,7.4,3.5,-1
2828,7.5,3.5,-1
2829,7.6,3.5,-1
2830,7.7,3.5,-1
2831,7.8,3.5,-1
2832,7.9,3.5,-1
2833,8.0,3.5,-1
2834,8.1,3.5,-1
2835,0.1,3.6,-1
2836,0.2,3.6,-1
2837,0.3,3.6,-1
2838,0.4,3.6,-1
2839,0.5,3.6,-1
2840,0.6,3.6,-1
2841,0.7,3.6,-1
2842,0.8,3.6,-1
2843,0.9,3.6,-1
2844,1.0,3.6,-1
2845,1.1,3.6,-1
2846,1.2,3.6,-1
2847,1.3,3.6,-1
2848,1.4,3.6,-1
2849,1.5,3.6,-1
2850,1.6,3.6,-1
2851,1.7,3.6,-1
2852,1.8,3.6,-1
2853,1.9,3.6,-1
2854,2.0,3.6,-1
2855,2.1,3.6,-1
2856,2.2,3.6,-1
2857,2.3,3.6,-1
2858,2.4,3.6,-1
2859,2.5,3.6,-1
2860,2.6,3.6,-1
2861,2.7,3.6,-1
2862,2.8,3.6,-1
2863,2.9,3.6,-1
2864,3.0,3.6,-1
2865,3.1,3.6,-1
2866,3.2,3.6,-1
2867,3.3,3.6,-1
2868,3.4,3.6,-1
2869,3.5,3.6,-1
2870,3.6,3.6,-1
2871,3.7,3.6,-1
2872,3.8,3.6,-1
2873,3.9,3.6,-1
2874,4.0,3.6,-1
2875,4.1,3.6,-1
2876,4.2,3.6,-1
2877,4.3,3.6,-1
2878,4.4,3.6,-1
2879,4.5,3.6,-1
2880,4.6,3.6,-1
2881,4.7,3.6,-1
2882,4.8,3.6,-1
2883,4.9,3.6,-1
2884,5.0,3.6,-1
2885,5.1,3.6,-1
2886,5.2,3.6,-1
2887,5.3,3.6,-1
2888,5.4,3.6,-1
2889,5.5,3.6,-1
2890,5.6,3.6,-1
2891,5.7,3.6,-1
2892,5.8,3.6,-1
2893,5.9,3.6,-1
2894,6.0,3.6,-1
2895,6.1,3.6,-1
2896,6.2,3.6,-1
2897,6.3,3.6,-1
2898,6.4,3.6,-1
2899,6.5,3.6,-1
2900,6.6,3.6,-1
2901,6.7,3.6,-1
2902,6.8,3.6,-1
2903,6.9,3.6,-1
2904,7.0,3.6,-1
2905,7.1,3.6,-1
2906,7.2,3.6,-1
2907,7.3,3.6,-1
2908,7.4,3.6,-1
2909,7.5,3.6,-1
2910,7.6,3.6,-1
2911,7.7,3.6,-1
2912,7.8,3.6,-1
2913,7.9,3.6,-1
2914,8.0,3.6,-1
2915,8.1,3.6,-1
2916,0.1,3.7,-1
2917,0.2,3.7,-1
2918,0.3,3.7,-1
2919,0.4,3.7,-1
2920,0.5,3.7,-1
2921,0.6,3.7,-1
2922,0.7,3.7,-1
2923,0.8,3.7,-1
2924,0.9,3.7,-1
2925,1.0,3.7,-1
2926,1.1,3.7,-1
2927,1.2,3.7,-1
2928,1.3,3.7,-1
2929,1.4,3.7,-1
2930,1.5,3.7,-1
2931,1.6,3.7,-1
2932,1.7,3.7,-1
2933,1.8,3.7,-1
2934,1.9,3.7,-1
2935,2.0,3.7,-1
2936,2.1,3.7,-1
2937,2.2,3.7,-1
2938,2.3,3.7,-1
2939,2.4,3.7,-1
2940,2.5,3.7,-1
2941,2.6,3.7,-1
2942,2.7,3.7,-1
2943,2.8,3.7,-1
2944,2.9,3.7,-1
2945,3.0,3.7,-1
2946,3.1,3.7,-1
2947,3.2,3.7,-1
2948,3.3,3.7,-1
2949,3.4,3.7,-1
2950,3.5,3.7,-1
2951,3.6,3.7,-1
2952,3.7,3.7,-1
2953,3.8,3.7,-1
2954,3.9,3.7,-1
2955,4.0,3.7,-1
2956,4.1,3.7,-1
2957,4.2,3.7,-1
2958,4.3,3.7,-1
2959,4.4,3.7,-1
2960,4.5,3.7,-1
2961,4.6,3.7,-1
2962,4.7,3.7,-1
2963,4.8,3.7,-1
2964,4.9,3.7,-1
2965,5.0,3.7,-1
2966,5.1,3.7,-1
2967,5.2,3.7,-1
2968,5.3,3.7,-1
2969,5.4,3.7,-1
2970,5.5,3.7,-1
2971,5.6,3.7,-1
2972,5.7,3.7,-1
2973,5.8,3.7,-1
2974,5.9,3.7,-1
2975,6.0,3.7,-1
2976,6.1,3.7,-1
2977,6.2,3.7,-1
2978,6.3,3.7,-1
2979,6.4,3.7,-1
2980,6.5,3.7,-1
2981,6.6,3.7,-1
2982,6.7,3.7,-1
2983,6.8,3.7,-1
2984,6.9,3.7,-1
2985,7.0,3.7,-1
2986,7.1,3.7,-1
2987,7.2,3.7,-1
2988,7.3,3.7,-1
2989,7.4,3.7,-1
2990,7.5,3.7,-1
2991,7.6,3.7,-1
2992,7.7,3.7,-1
2993,7.8,3.7,-1
2994,7.9,3.7,-1
2995,8.0,3.7,-1
2996,8.1,3.7,-1
2997,0.1,3.8,-1
2998,0.2,3.8,-1
2999,0.3,3.8,-1
3000,0.4,3.8,-1
3001,0.5,3.8,-1
3002,0.6,3.8,-1
3003,0.7,3.8,-1
3004,0.8,3.8,-1
3005,0.9,3.8,-1
3006,1.0,3.8,-1
3007,1.1,3.8,-1
3008,1.2,3.8,-1
3009,1.3,3.8,-1
3010,1.4,3.8,-1
3011,1.5,3.8,-1
3012,1.6,3.8,-1
3013,1.7,3.8,-1
3014,1.8,3.8,-1
3015,1.9,3.8,-1
3016,2.0,3.8,-1
3017,2.1,3.8,-1
3018,2.2,3.8,-1
3019,2.3,3.8,-1
3020,2.4,3.8,-1
3021,2.5,3.8,-1
3022,2.6,3.8,-1
3023,2.7,3.8,-1
3024,2.8,3.8,-1
3025,2.9,3.8,-1
3026,3.0,3.8,-1
3027,3.1,3.8,-1
3028,3.2,3.8,-1
3029,3.3,3.8,-1
3030,3.4,3.8,-1
3031,3.5,3.8,-1
3032,3.6,3.8,-1
3033,3.7,3.8,-1
3034,3.8,3.8,-1
3035,3.9,3.8,-1
3036,4.0,3.8,-1
3037,4.1,3.8,-1
3038,4.2,3.8,-1
3039,4.3,3.8,-1
3040,4.4,3.8,-1
3041,4.5,3.8,-1
3042,4.6,3.8,-1
3043,4.7,3.8,-1
3044,4.8,3.8,-1
3045,4.9,3.8,-1
3046,5.0,3.8,-1
3047,5.1,3.8,-1
3048,5.2,3.8,-1
3049,5.3,3.8,-1
3050,5.4,3.8,-1
3051,5.5,3.8,-1
3052,5.6,3.8,-1
3053,5.7,3.8,-1
3054,5.8,3.8,-1
3055,5.9,3.8,-1
3056,6.0,3.8,-1
3057,6.1,3.8,-1
3058,6.2,3.8,-1
3059,6.3,3.8,-1
3060,6.4,3.8,-1
3061,6.5,3.8,-1
3062,6.6,3.8,-1
